frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
33412, 0, 1113.700, 0.98, 1, -0.6, -23.9, 520.5, -0.165, 0.103, -0.030
33413, 0, 1113.733, 0.98, 1, -0.6, -23.7, 517.8, -0.165, 0.104, -0.037
33414, 0, 1113.767, 0.98, 1, -1.3, -23.8, 516.9, -0.161, 0.115, -0.040
33415, 0, 1113.800, 0.98, 1, -2.7, -23.8, 519.1, -0.156, 0.128, -0.043
33416, 0, 1113.833, 0.98, 1, -3.8, -23.9, 520.9, -0.148, 0.139, -0.041
33417, 0, 1113.867, 0.98, 1, -4.0, -24.0, 520.4, -0.151, 0.134, -0.044
33418, 0, 1113.900, 0.98, 1, -3.8, -24.0, 522.4, -0.151, 0.134, -0.042
33419, 0, 1113.933, 0.98, 1, -2.6, -24.0, 522.0, -0.155, 0.117, -0.048
33420, 0, 1113.967, 0.98, 1, -2.0, -24.0, 522.7, -0.154, 0.109, -0.052
33421, 0, 1114.000, 0.98, 1, -1.9, -23.8, 521.7, -0.151, 0.113, -0.051
33422, 0, 1114.033, 0.98, 1, -2.1, -23.6, 521.3, -0.150, 0.123, -0.049
33423, 0, 1114.067, 0.98, 1, -2.6, -23.6, 522.3, -0.147, 0.131, -0.046
33424, 0, 1114.100, 0.98, 1, -2.7, -23.7, 522.8, -0.148, 0.129, -0.042
33425, 0, 1114.133, 0.98, 1, -2.9, -23.7, 522.6, -0.143, 0.131, -0.037
33426, 0, 1114.167, 0.98, 1, -2.7, -23.9, 524.2, -0.151, 0.131, -0.030
33427, 0, 1114.200, 0.98, 1, -2.2, -24.0, 524.2, -0.154, 0.123, -0.025
33428, 0, 1114.233, 0.98, 1, -2.1, -24.0, 524.4, -0.154, 0.120, -0.025
33429, 0, 1114.267, 0.98, 1, -2.1, -24.0, 524.5, -0.149, 0.119, -0.025
33430, 0, 1114.300, 0.98, 1, -2.2, -23.9, 524.2, -0.146, 0.120, -0.024
33431, 0, 1114.333, 0.98, 1, -2.2, -23.7, 523.5, -0.147, 0.120, -0.023
33432, 0, 1114.367, 0.98, 1, -2.2, -23.5, 522.1, -0.142, 0.121, -0.021
33433, 0, 1114.400, 0.98, 1, -1.9, -23.3, 521.4, -0.137, 0.113, -0.017
33434, 0, 1114.433, 0.98, 1, -1.1, -23.3, 522.2, -0.137, 0.102, -0.014
33435, 0, 1114.467, 0.98, 1, -0.5, -23.2, 521.5, -0.139, 0.093, -0.011
33436, 0, 1114.500, 0.98, 1, -0.0, -23.1, 521.4, -0.139, 0.087, -0.007
33437, 0, 1114.533, 0.98, 1, 0.2, -23.0, 522.2, -0.142, 0.092, -0.004
33438, 0, 1114.567, 0.98, 1, 0.1, -22.9, 522.0, -0.140, 0.095, 0.001
33439, 0, 1114.600, 0.98, 1, 0.0, -22.8, 521.5, -0.144, 0.104, 0.007
33440, 0, 1114.633, 0.98, 1, -0.1, -22.5, 520.8, -0.139, 0.112, 0.014
33441, 0, 1114.667, 0.98, 1, 0.0, -22.5, 519.4, -0.140, 0.111, 0.018
33442, 0, 1114.700, 0.98, 1, 0.7, -22.7, 518.9, -0.148, 0.103, 0.019
33443, 0, 1114.733, 0.98, 1, 1.3, -22.8, 518.0, -0.147, 0.097, 0.021
33444, 0, 1114.767, 0.98, 1, 1.7, -22.8, 518.0, -0.149, 0.094, 0.022
33445, 0, 1114.800, 0.98, 1, 1.9, -22.8, 517.8, -0.149, 0.095, 0.023
33446, 0, 1114.833, 0.98, 1, 2.3, -22.6, 518.7, -0.144, 0.091, 0.017
33447, 0, 1114.867, 0.98, 1, 2.4, -22.3, 519.3, -0.140, 0.094, 0.012
33448, 0, 1114.900, 0.98, 1, 2.4, -21.9, 518.6, -0.141, 0.101, 0.008
33449, 0, 1114.933, 0.98, 1, 2.3, -21.5, 518.5, -0.144, 0.101, 0.006
33450, 0, 1114.967, 0.98, 1, 2.2, -21.3, 517.7, -0.146, 0.104, 0.007
33451, 0, 1115.000, 0.98, 1, 2.2, -21.2, 516.8, -0.140, 0.105, 0.007
33452, 0, 1115.033, 0.98, 1, 2.1, -21.0, 515.8, -0.139, 0.106, 0.007
33453, 0, 1115.067, 0.98, 1, 2.0, -21.0, 515.7, -0.138, 0.106, 0.007
33454, 0, 1115.100, 0.98, 1, 2.0, -21.0, 515.8, -0.136, 0.105, 0.009
33455, 0, 1115.133, 0.98, 1, 2.1, -21.0, 516.4, -0.133, 0.105, 0.008
33456, 0, 1115.167, 0.98, 1, 2.2, -20.8, 515.4, -0.134, 0.107, 0.007
33457, 0, 1115.200, 0.98, 1, 2.3, -20.7, 514.9, -0.132, 0.106, 0.007
33458, 0, 1115.233, 0.98, 1, 2.4, -20.6, 514.9, -0.132, 0.101, 0.004
33459, 0, 1115.267, 0.98, 1, 2.5, -20.7, 515.7, -0.133, 0.101, 0.000
33460, 0, 1115.300, 0.98, 1, 2.6, -20.8, 516.3, -0.131, 0.104, -0.000
33461, 0, 1115.333, 0.98, 1, 2.7, -21.0, 517.7, -0.132, 0.101, -0.003
33462, 0, 1115.367, 0.98, 1, 3.0, -21.0, 519.2, -0.134, 0.094, -0.004
33463, 0, 1115.400, 0.98, 1, 3.1, -21.1, 518.6, -0.134, 0.095, -0.004
33464, 0, 1115.433, 0.98, 1, 3.1, -21.3, 518.9, -0.137, 0.092, -0.006
33465, 0, 1115.467, 0.98, 1, 2.8, -21.5, 519.4, -0.137, 0.094, -0.007
33466, 0, 1115.500, 0.98, 1, 2.3, -21.7, 518.6, -0.139, 0.101, -0.006
33467, 0, 1115.533, 0.98, 1, 2.2, -21.9, 521.2, -0.142, 0.102, -0.009
33468, 0, 1115.567, 0.98, 1, 1.9, -22.0, 520.5, -0.141, 0.104, -0.010
33469, 0, 1115.600, 0.98, 1, 1.9, -21.9, 520.2, -0.138, 0.104, -0.012
33470, 0, 1115.633, 0.98, 1, 1.6, -21.9, 520.6, -0.139, 0.105, -0.009
33471, 0, 1115.667, 0.98, 1, 1.4, -22.0, 521.0, -0.137, 0.116, -0.006
33472, 0, 1115.700, 0.98, 1, 0.8, -22.1, 520.0, -0.132, 0.124, -0.004
33473, 0, 1115.733, 0.98, 1, 0.4, -22.1, 519.4, -0.133, 0.136, -0.002
33474, 0, 1115.767, 0.98, 1, 0.0, -21.8, 517.3, -0.136, 0.132, 0.002
33475, 0, 1115.800, 0.98, 1, -0.5, -21.8, 512.9, -0.135, 0.131, 0.002
33476, 0, 1115.833, 0.98, 1, -0.8, -21.6, 512.3, -0.134, 0.125, 0.005
33477, 0, 1115.867, 0.98, 1, -1.2, -21.7, 513.2, -0.129, 0.125, 0.002
33478, 0, 1115.900, 0.98, 1, -1.8, -21.6, 512.1, -0.123, 0.121, -0.001
33479, 0, 1115.933, 0.98, 1, -2.2, -21.6, 514.8, -0.121, 0.123, -0.000
33480, 0, 1115.967, 0.98, 1, -3.0, -21.7, 515.5, -0.120, 0.125, -0.003
33481, 0, 1116.000, 0.98, 1, -3.3, -22.0, 515.8, -0.119, 0.125, -0.004
33482, 0, 1116.033, 0.98, 1, -3.4, -22.2, 517.1, -0.113, 0.126, -0.003
33483, 0, 1116.067, 0.98, 1, -3.8, -22.6, 517.9, -0.115, 0.127, -0.004
33484, 0, 1116.100, 0.93, 1, -4.3, -23.0, 519.1, -0.119, 0.127, -0.002
33485, 0, 1116.133, 0.98, 1, -4.8, -23.3, 519.7, -0.127, 0.127, -0.002
33486, 0, 1116.167, 0.98, 1, -5.1, -23.5, 521.1, -0.131, 0.125, 0.000
33487, 0, 1116.200, 0.98, 1, -5.4, -23.7, 522.3, -0.134, 0.121, -0.004
33488, 0, 1116.233, 0.98, 1, -5.6, -24.0, 523.6, -0.137, 0.118, -0.002
33489, 0, 1116.267, 0.98, 1, -5.7, -24.0, 523.5, -0.133, 0.114, -0.004
33490, 0, 1116.300, 0.98, 1, -5.8, -24.0, 524.0, -0.137, 0.118, -0.003
33491, 0, 1116.333, 0.98, 1, -5.8, -23.8, 522.4, -0.135, 0.120, -0.005
33492, 0, 1116.367, 0.98, 1, -5.8, -23.5, 521.6, -0.139, 0.117, -0.008
33493, 0, 1116.400, 0.98, 1, -6.0, -23.2, 521.7, -0.135, 0.125, -0.009
33494, 0, 1116.433, 0.98, 1, -6.0, -23.1, 520.6, -0.132, 0.128, -0.010
33495, 0, 1116.467, 0.98, 1, -6.1, -22.8, 519.7, -0.136, 0.123, -0.013
33496, 0, 1116.500, 0.98, 1, -5.9, -22.8, 520.0, -0.134, 0.126, -0.010
33497, 0, 1116.533, 0.98, 1, -5.4, -22.4, 517.9, -0.137, 0.117, -0.009
33498, 0, 1116.567, 0.98, 1, -4.6, -22.0, 515.4, -0.139, 0.111, -0.004
33499, 0, 1116.600, 0.98, 1, -3.5, -21.6, 514.0, -0.141, 0.109, 0.001
33500, 0, 1116.633, 0.98, 1, -1.9, -21.3, 516.6, -0.139, 0.097, 0.007
33501, 0, 1116.667, 0.98, 1, -0.0, -21.2, 515.7, -0.132, 0.077, 0.015
33502, 0, 1116.700, 0.98, 1, 2.2, -21.2, 517.9, -0.142, 0.065, 0.021
33503, 0, 1116.733, 0.98, 1, 4.1, -21.2, 520.2, -0.148, 0.060, 0.024
33504, 0, 1116.767, 0.98, 1, 5.6, -21.1, 522.4, -0.157, 0.053, 0.029
33505, 0, 1116.800, 0.98, 1, 6.8, -20.9, 520.3, -0.150, 0.054, 0.032
33506, 0, 1116.833, 0.98, 1, 7.5, -21.0, 521.0, -0.157, 0.054, 0.035
33507, 0, 1116.867, 0.98, 1, 8.1, -21.1, 521.6, -0.163, 0.055, 0.039
33508, 0, 1116.900, 0.98, 1, 8.4, -21.3, 521.4, -0.161, 0.057, 0.042
33509, 0, 1116.933, 0.98, 1, 8.6, -21.4, 522.7, -0.161, 0.057, 0.042
33510, 0, 1116.967, 0.98, 1, 8.8, -21.6, 522.6, -0.155, 0.057, 0.041
33511, 0, 1117.000, 0.98, 1, 8.9, -21.8, 524.9, -0.154, 0.056, 0.042
33512, 0, 1117.033, 0.98, 1, 9.0, -21.9, 524.8, -0.155, 0.054, 0.042
33513, 0, 1117.067, 0.98, 1, 9.0, -21.8, 525.8, -0.159, 0.055, 0.040
33514, 0, 1117.100, 0.98, 1, 9.1, -21.7, 526.6, -0.159, 0.056, 0.034
33515, 0, 1117.133, 0.98, 1, 9.1, -21.5, 528.3, -0.162, 0.056, 0.030
33516, 0, 1117.167, 0.98, 1, 9.2, -21.3, 527.1, -0.154, 0.052, 0.030
33517, 0, 1117.200, 0.98, 1, 9.2, -21.2, 528.5, -0.155, 0.051, 0.027
33518, 0, 1117.233, 0.98, 1, 9.3, -21.0, 527.9, -0.155, 0.050, 0.027
33519, 0, 1117.267, 0.93, 1, 9.4, -21.0, 527.8, -0.156, 0.051, 0.026
33520, 0, 1117.300, 0.98, 1, 9.7, -20.8, 527.0, -0.154, 0.047, 0.026
33521, 0, 1117.333, 0.98, 1, 9.9, -20.6, 527.3, -0.156, 0.047, 0.024
33522, 0, 1117.367, 0.98, 1, 10.1, -20.6, 526.4, -0.154, 0.049, 0.022
33523, 0, 1117.400, 0.98, 1, 10.5, -20.5, 525.7, -0.155, 0.041, 0.019
33524, 0, 1117.433, 0.98, 1, 10.8, -20.5, 526.2, -0.153, 0.039, 0.020
33525, 0, 1117.467, 0.98, 1, 11.2, -20.5, 527.1, -0.154, 0.040, 0.018
33526, 0, 1117.500, 0.98, 1, 11.9, -20.1, 525.4, -0.167, 0.038, 0.014
33527, 0, 1117.533, 0.98, 1, 12.1, -20.0, 524.9, -0.175, 0.040, 0.010
33528, 0, 1117.567, 0.98, 1, 12.1, -19.9, 524.1, -0.176, 0.041, 0.009
33529, 0, 1117.600, 0.98, 1, 12.4, -19.9, 523.2, -0.180, 0.040, 0.009
33530, 0, 1117.633, 0.98, 1, 12.5, -19.8, 523.0, -0.177, 0.039, 0.009
33531, 0, 1117.667, 0.98, 1, 12.5, -19.9, 523.0, -0.173, 0.039, 0.011
33532, 0, 1117.700, 0.98, 1, 12.5, -19.9, 523.0, -0.171, 0.040, 0.011
33533, 0, 1117.733, 0.98, 1, 12.5, -19.9, 523.0, -0.172, 0.039, 0.011
33534, 0, 1117.767, 0.98, 1, 12.5, -19.9, 523.0, -0.171, 0.040, 0.011
33535, 0, 1117.800, 0.98, 1, 12.4, -19.9, 522.6, -0.171, 0.039, 0.012
33536, 0, 1117.833, 0.98, 1, 12.4, -19.9, 522.6, -0.175, 0.038, 0.012
33537, 0, 1117.867, 0.98, 1, 12.1, -20.0, 523.0, -0.174, 0.041, 0.012
33538, 0, 1117.900, 0.98, 1, 11.9, -20.0, 523.3, -0.176, 0.039, 0.011
33539, 0, 1117.933, 0.98, 1, 11.3, -19.9, 522.7, -0.175, 0.038, 0.011
33540, 0, 1117.967, 0.98, 1, 11.0, -20.1, 523.4, -0.175, 0.042, 0.011
33541, 0, 1118.000, 0.98, 1, 10.7, -20.2, 523.3, -0.177, 0.042, 0.010
33542, 0, 1118.033, 0.98, 1, 10.3, -20.6, 526.8, -0.173, 0.042, 0.012
33543, 0, 1118.067, 0.98, 1, 9.9, -20.6, 525.6, -0.177, 0.046, 0.011
33544, 0, 1118.100, 0.98, 1, 9.8, -20.5, 526.7, -0.176, 0.046, 0.008
33545, 0, 1118.133, 0.98, 1, 9.3, -20.4, 524.7, -0.168, 0.047, 0.006
33546, 0, 1118.167, 0.98, 1, 9.1, -20.6, 526.7, -0.161, 0.041, 0.005
33547, 0, 1118.200, 0.98, 1, 8.8, -20.7, 526.8, -0.153, 0.045, 0.008
33548, 0, 1118.233, 0.98, 1, 8.7, -20.8, 527.7, -0.144, 0.042, 0.008
33549, 0, 1118.267, 0.98, 1, 8.5, -20.9, 528.9, -0.143, 0.038, 0.009
33550, 0, 1118.300, 0.98, 1, 8.2, -20.8, 528.1, -0.148, 0.042, 0.010
33551, 0, 1118.333, 0.98, 1, 8.1, -20.8, 528.5, -0.146, 0.040, 0.010
33552, 0, 1118.367, 0.98, 1, 8.0, -20.7, 528.4, -0.139, 0.042, 0.010
33553, 0, 1118.400, 0.98, 1, 7.9, -20.6, 528.1, -0.142, 0.040, 0.008
33554, 0, 1118.433, 0.98, 1, 7.8, -20.5, 528.0, -0.145, 0.037, 0.007
33555, 0, 1118.467, 0.98, 1, 7.7, -20.4, 528.1, -0.141, 0.034, 0.007
33556, 0, 1118.500, 0.98, 1, 7.7, -20.3, 528.7, -0.139, 0.034, 0.006
33557, 0, 1118.533, 0.98, 1, 7.6, -20.1, 527.8, -0.140, 0.033, 0.006
33558, 0, 1118.567, 0.98, 1, 7.6, -19.9, 526.7, -0.140, 0.031, 0.004
33559, 0, 1118.600, 0.98, 1, 7.5, -19.7, 526.6, -0.139, 0.030, 0.005
33560, 0, 1118.633, 0.98, 1, 7.4, -19.6, 526.9, -0.135, 0.030, 0.003
33561, 0, 1118.667, 0.98, 1, 7.3, -19.5, 526.5, -0.131, 0.032, 0.004
33562, 0, 1118.700, 0.98, 1, 7.3, -19.4, 525.9, -0.134, 0.032, 0.003
33563, 0, 1118.733, 0.98, 1, 7.2, -19.4, 525.9, -0.134, 0.034, 0.004
33564, 0, 1118.767, 0.98, 1, 7.2, -19.2, 526.0, -0.135, 0.035, 0.004
33565, 0, 1118.800, 0.98, 1, 7.3, -19.1, 525.8, -0.137, 0.034, 0.005
33566, 0, 1118.833, 0.98, 1, 7.4, -19.1, 526.0, -0.141, 0.035, 0.006
33567, 0, 1118.867, 0.98, 1, 7.4, -18.9, 525.6, -0.140, 0.036, 0.007
33568, 0, 1118.900, 0.98, 1, 7.6, -18.7, 525.5, -0.139, 0.037, 0.007
33569, 0, 1118.933, 0.98, 1, 7.7, -18.6, 525.5, -0.139, 0.041, 0.008
33570, 0, 1118.967, 0.98, 1, 8.0, -18.4, 524.5, -0.138, 0.037, 0.009
33571, 0, 1119.000, 0.98, 1, 8.1, -18.3, 524.4, -0.140, 0.040, 0.012
33572, 0, 1119.033, 0.98, 1, 8.4, -18.0, 524.7, -0.139, 0.034, 0.011
33573, 0, 1119.067, 0.98, 1, 8.5, -17.8, 523.9, -0.142, 0.035, 0.012
33574, 0, 1119.100, 0.98, 1, 8.5, -17.7, 522.3, -0.137, 0.036, 0.014
33575, 0, 1119.133, 0.98, 1, 8.8, -17.4, 523.0, -0.142, 0.035, 0.012
33576, 0, 1119.167, 0.98, 1, 8.9, -17.4, 524.5, -0.141, 0.037, 0.011
33577, 0, 1119.200, 0.98, 1, 8.9, -17.2, 523.7, -0.138, 0.038, 0.013
33578, 0, 1119.233, 0.98, 1, 9.0, -17.2, 526.0, -0.143, 0.040, 0.011
33579, 0, 1119.267, 0.98, 1, 9.1, -17.0, 525.4, -0.140, 0.040, 0.011
33580, 0, 1119.300, 0.98, 1, 9.1, -16.9, 524.1, -0.141, 0.041, 0.011
33581, 0, 1119.333, 0.98, 1, 9.2, -17.0, 525.0, -0.139, 0.038, 0.010
33582, 0, 1119.367, 0.98, 1, 9.2, -16.8, 524.1, -0.138, 0.039, 0.009
33583, 0, 1119.400, 0.98, 1, 9.3, -16.7, 522.7, -0.140, 0.038, 0.009
33584, 0, 1119.433, 0.98, 1, 9.3, -16.6, 523.1, -0.137, 0.040, 0.010
33585, 0, 1119.467, 0.98, 1, 9.3, -16.3, 522.4, -0.143, 0.041, 0.008
33586, 0, 1119.500, 0.98, 1, 9.5, -16.0, 523.3, -0.139, 0.041, 0.010
33587, 0, 1119.533, 0.98, 1, 9.6, -15.7, 525.1, -0.141, 0.039, 0.010
33588, 0, 1119.567, 0.98, 1, 9.8, -15.2, 523.1, -0.129, 0.031, 0.008
33589, 0, 1119.600, 0.98, 1, 10.0, -14.6, 525.6, -0.122, 0.027, 0.007
33590, 0, 1119.633, 0.98, 1, 10.5, -13.5, 524.9, -0.110, 0.017, 0.006
33591, 0, 1119.667, 0.98, 1, 11.0, -12.0, 521.9, -0.088, 0.005, 0.005
33592, 0, 1119.700, 0.98, 1, 11.7, -10.5, 520.0, -0.065, -0.003, 0.002
33593, 0, 1119.733, 0.98, 1, 12.5, -9.2, 519.2, -0.048, -0.013, -0.002
33594, 0, 1119.767, 0.98, 1, 13.3, -8.1, 517.7, -0.027, -0.023, -0.006
33595, 0, 1119.800, 0.98, 1, 13.9, -7.3, 518.9, -0.024, -0.028, -0.009
33596, 0, 1119.833, 0.98, 1, 14.2, -6.8, 522.2, -0.016, -0.029, -0.009
33597, 0, 1119.867, 0.98, 1, 14.0, -6.3, 519.0, -0.011, -0.027, -0.005
33598, 0, 1119.900, 0.98, 1, 14.0, -6.0, 520.3, -0.011, -0.029, -0.007
33599, 0, 1119.933, 0.98, 1, 14.0, -5.8, 521.0, -0.008, -0.025, -0.005
33600, 0, 1119.967, 0.98, 1, 14.0, -5.4, 521.0, -0.005, -0.025, -0.004
33601, 0, 1120.000, 0.98, 1, 13.9, -5.2, 520.3, -0.004, -0.026, -0.007
33602, 0, 1120.033, 0.98, 1, 13.7, -4.8, 518.1, 0.003, -0.025, -0.008
33603, 0, 1120.067, 0.98, 1, 13.6, -4.6, 518.1, 0.008, -0.021, -0.009
33604, 0, 1120.100, 0.98, 1, 13.3, -4.3, 517.8, 0.010, -0.018, -0.010
33605, 0, 1120.133, 0.98, 1, 13.1, -4.0, 518.2, 0.009, -0.014, -0.012
33606, 0, 1120.167, 0.98, 1, 13.1, -3.7, 518.2, 0.009, -0.016, -0.014
33607, 0, 1120.200, 0.98, 1, 13.1, -3.6, 520.3, 0.015, -0.016, -0.017
33608, 0, 1120.233, 0.98, 1, 13.1, -3.5, 519.9, 0.013, -0.015, -0.017
33609, 0, 1120.267, 0.98, 1, 12.9, -3.3, 520.3, 0.013, -0.013, -0.019
33610, 0, 1120.300, 0.98, 1, 12.4, -3.6, 521.4, 0.010, -0.010, -0.023
33611, 0, 1120.333, 0.98, 1, 12.0, -3.9, 522.3, 0.011, -0.005, -0.025
33612, 0, 1120.367, 0.98, 1, 11.2, -4.3, 523.1, 0.011, -0.003, -0.030
33613, 0, 1120.400, 0.98, 1, 10.4, -4.6, 522.7, 0.003, 0.002, -0.032
33614, 0, 1120.433, 0.98, 1, 9.8, -4.8, 520.2, 0.002, 0.009, -0.038
33615, 0, 1120.467, 0.98, 1, 8.9, -5.0, 521.0, -0.000, 0.014, -0.038
33616, 0, 1120.500, 0.98, 1, 8.1, -5.0, 520.0, -0.001, 0.018, -0.042
33617, 0, 1120.533, 0.98, 1, 7.2, -4.8, 521.4, -0.001, 0.022, -0.040
33618, 0, 1120.567, 0.98, 1, 6.5, -4.7, 520.5, 0.004, 0.025, -0.044
33619, 0, 1120.600, 0.98, 1, 5.8, -4.4, 519.2, 0.006, 0.026, -0.049
33620, 0, 1120.633, 0.98, 1, 5.4, -4.3, 519.5, 0.005, 0.023, -0.051
33621, 0, 1120.667, 0.98, 1, 5.0, -4.2, 520.8, 0.008, 0.025, -0.052
33622, 0, 1120.700, 0.98, 1, 4.6, -4.2, 520.3, 0.007, 0.025, -0.053
33623, 0, 1120.733, 0.98, 1, 4.0, -4.1, 520.6, 0.016, 0.031, -0.054
33624, 0, 1120.767, 0.98, 1, 3.8, -4.1, 521.1, 0.012, 0.031, -0.055
33625, 0, 1120.800, 0.98, 1, 3.4, -3.9, 521.1, 0.015, 0.031, -0.053
33626, 0, 1120.833, 0.98, 1, 3.3, -3.9, 521.0, 0.018, 0.026, -0.051
33627, 0, 1120.867, 0.98, 1, 2.9, -3.8, 520.2, 0.018, 0.016, -0.055
33628, 0, 1120.900, 0.98, 1, 2.7, -3.7, 520.0, 0.023, 0.016, -0.055
33629, 0, 1120.933, 0.98, 1, 2.4, -3.6, 520.3, 0.028, 0.019, -0.053
33630, 0, 1120.967, 0.98, 1, 2.2, -3.6, 518.1, 0.027, 0.020, -0.054
33631, 0, 1121.000, 0.98, 1, 1.9, -3.5, 518.4, 0.029, 0.017, -0.053
33632, 0, 1121.033, 0.98, 1, 1.7, -3.3, 519.0, 0.028, 0.020, -0.053
33633, 0, 1121.067, 0.98, 1, 1.7, -3.4, 514.1, 0.030, 0.020, -0.056
33634, 0, 1121.100, 0.98, 1, 1.6, -3.1, 520.2, 0.022, 0.020, -0.058
33635, 0, 1121.133, 0.98, 1, 1.3, -2.9, 521.3, 0.030, 0.025, -0.056
33636, 0, 1121.167, 0.98, 1, 1.2, -2.8, 519.9, 0.030, 0.025, -0.055
33637, 0, 1121.200, 0.98, 1, 1.2, -2.8, 519.7, 0.028, 0.024, -0.054
33638, 0, 1121.233, 0.98, 1, 1.3, -2.8, 520.8, 0.028, 0.025, -0.055
33639, 0, 1121.267, 0.98, 1, 1.4, -2.7, 520.6, 0.029, 0.025, -0.055
33640, 0, 1121.300, 0.98, 1, 1.6, -2.7, 521.0, 0.029, 0.025, -0.053
33641, 0, 1121.333, 0.98, 1, 1.9, -2.8, 519.5, 0.032, 0.024, -0.051
33642, 0, 1121.367, 0.98, 1, 2.2, -2.8, 519.9, 0.032, 0.027, -0.050
33643, 0, 1121.400, 0.98, 1, 2.5, -2.8, 520.0, 0.036, 0.025, -0.049
33644, 0, 1121.433, 0.98, 1, 2.7, -2.8, 519.0, 0.036, 0.025, -0.048
33645, 0, 1121.467, 0.98, 1, 3.0, -2.8, 519.7, 0.035, 0.029, -0.048
33646, 0, 1121.500, 0.98, 1, 3.1, -2.7, 519.6, 0.034, 0.028, -0.049
33647, 0, 1121.533, 0.98, 1, 3.4, -2.7, 520.0, 0.033, 0.032, -0.050
33648, 0, 1121.567, 0.98, 1, 3.6, -2.7, 519.8, 0.033, 0.029, -0.051
33649, 0, 1121.600, 0.98, 1, 3.8, -2.7, 521.3, 0.036, 0.030, -0.049
33650, 0, 1121.633, 0.98, 1, 4.0, -2.6, 523.0, 0.036, 0.031, -0.048
33651, 0, 1121.667, 0.98, 1, 4.3, -2.5, 522.3, 0.037, 0.024, -0.051
33652, 0, 1121.700, 0.98, 1, 4.3, -2.5, 523.3, 0.036, 0.024, -0.050
33653, 0, 1121.733, 0.98, 1, 4.3, -2.5, 523.6, 0.035, 0.027, -0.052
33654, 0, 1121.767, 0.98, 1, 4.3, -2.5, 523.2, 0.034, 0.028, -0.052
33655, 0, 1121.800, 0.98, 1, 4.3, -2.4, 523.0, 0.033, 0.029, -0.051
33656, 0, 1121.833, 0.98, 1, 4.4, -2.4, 523.7, 0.034, 0.030, -0.052
33657, 0, 1121.867, 0.98, 1, 4.5, -2.4, 522.0, 0.031, 0.030, -0.051
33658, 0, 1121.900, 0.98, 1, 4.6, -2.4, 522.5, 0.031, 0.032, -0.050
33659, 0, 1121.933, 0.98, 1, 4.6, -2.4, 522.5, 0.031, 0.031, -0.050
33660, 0, 1121.967, 0.98, 1, 4.6, -2.4, 522.3, 0.031, 0.030, -0.050
33661, 0, 1122.000, 0.98, 1, 4.6, -2.4, 522.1, 0.031, 0.030, -0.050
33662, 0, 1122.033, 0.98, 1, 4.6, -2.4, 522.3, 0.032, 0.029, -0.050
33663, 0, 1122.067, 0.98, 1, 4.6, -2.4, 519.6, 0.032, 0.027, -0.048
33664, 0, 1122.100, 0.98, 1, 4.6, -2.3, 519.1, 0.032, 0.027, -0.049
33665, 0, 1122.133, 0.98, 1, 4.6, -2.3, 518.7, 0.034, 0.027, -0.048
33666, 0, 1122.167, 0.98, 1, 4.6, -2.2, 519.0, 0.036, 0.028, -0.048
33667, 0, 1122.200, 0.98, 1, 4.6, -2.2, 519.0, 0.037, 0.027, -0.047
33668, 0, 1122.233, 0.98, 1, 4.6, -2.2, 518.8, 0.037, 0.027, -0.047
33669, 0, 1122.267, 0.98, 1, 4.6, -2.2, 518.4, 0.038, 0.027, -0.047
33670, 0, 1122.300, 0.98, 1, 4.5, -2.2, 518.5, 0.038, 0.027, -0.046
33671, 0, 1122.333, 0.98, 1, 4.6, -2.2, 519.3, 0.038, 0.028, -0.047
33672, 0, 1122.367, 0.98, 1, 4.4, -2.1, 520.0, 0.035, 0.026, -0.048
33673, 0, 1122.400, 0.98, 1, 4.6, -2.3, 514.1, 0.037, 0.022, -0.050
33674, 0, 1122.433, 0.98, 1, 4.6, -2.2, 513.7, 0.037, 0.022, -0.051
33675, 0, 1122.467, 0.98, 1, 4.5, -1.9, 518.5, 0.035, 0.024, -0.047
33676, 0, 1122.500, 0.98, 1, 4.5, -1.9, 517.6, 0.035, 0.022, -0.046
33677, 0, 1122.533, 0.98, 1, 4.5, -1.9, 517.6, 0.035, 0.022, -0.046
33678, 0, 1122.567, 0.98, 1, 4.5, -2.1, 517.6, 0.040, 0.023, -0.045
33679, 0, 1122.600, 0.98, 1, 4.6, -2.1, 519.0, 0.039, 0.024, -0.045
33680, 0, 1122.633, 0.98, 1, 4.6, -2.1, 518.8, 0.042, 0.023, -0.045
33681, 0, 1122.667, 0.98, 1, 4.7, -2.1, 519.6, 0.041, 0.023, -0.045
33682, 0, 1122.700, 0.98, 1, 4.6, -2.1, 519.7, 0.041, 0.023, -0.045
33683, 0, 1122.733, 0.98, 1, 4.6, -2.1, 519.9, 0.043, 0.024, -0.044
33684, 0, 1122.767, 0.98, 1, 4.6, -2.1, 520.0, 0.043, 0.024, -0.044
33685, 0, 1122.800, 0.98, 1, 4.6, -2.1, 520.5, 0.043, 0.024, -0.044
33686, 0, 1122.833, 0.98, 1, 4.6, -2.1, 520.5, 0.045, 0.024, -0.044
33687, 0, 1122.867, 0.98, 1, 4.7, -2.1, 520.5, 0.045, 0.024, -0.045
33688, 0, 1122.900, 0.98, 1, 4.7, -2.1, 520.5, 0.046, 0.025, -0.044
33689, 0, 1122.933, 0.98, 1, 4.7, -2.1, 520.3, 0.045, 0.025, -0.044
